CHEMICAL_ID,COMP_ID,                               Group   HMDB_ID,                               Sample   HMDB_ID,BIOCHEMICAL,CAS,CHEMSPIDER,KEGG,MASS,PATHWAY_SORTORDER,PLATFORM,PUBCHEM,RI,SUB_PATHWAY,SUPER_PATHWAY,COMMENT
X - 21383,46428,,,X - 21383,,,,223.09771,,LC/MS Neg,,2448.0,,,X - 21383
X - 21410,46455,,,X - 21410,,,,385.16964,,LC/MS Neg,,3921.0,,,X - 21410
X - 21411,46456,,,2-ketocaprylate,,,,157.08722,,LC/MS Neg,,3956.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,X - 21411
X - 21441,46486,,,X - 21441,,,,294.1128,,LC/MS Neg,,3025.4,,,X - 21441
X - 21442,46487,,,X - 21442,,,,333.20774,,LC/MS Neg,,3823.0,,,X - 21442
X - 21444,46489,,,X - 21444,,,,300.06425,,LC/MS Neg,,3040.0,,,X - 21444
X - 21448,46493,,,"bilirubin degradation product, C16H18N2O5 (1)**",,,,317.11472000000003,,LC/MS Neg,,3098.0,Partially Characterized Molecules,Partially Characterized Molecules,X - 21448
X - 21467,46512,,,X - 21467,,,,262.62051,,LC/MS Neg,,4041.0,,,X - 21467
X - 21470,46515,,,X - 21470,,,,232.05948999999998,,LC/MS Neg,,3249.0,,,X - 21470
X - 21474,46519,,,X - 21474,,,,462.17753,,LC/MS Neg,,4039.0,,,X - 21474
X - 21607,46674,,,X - 21607,,,,167.10791,,LC/MS Neg,,4529.0,,,X - 21607
X - 21628,46696,,,X - 21628,,,,697.26733,,LC/MS Neg,,2270.0,,,X - 21628
X - 21657,46726,,,X - 21657,,,,464.19207,,LC/MS Pos Early,,3316.0,,,X - 21657
X - 21659,46728,,,X - 21659,,,,462.17684,,LC/MS Neg,,3975.0,,,X - 21659
X - 21661,46730,,,X - 21661,,,,259.00928,,LC/MS Neg,,3034.0,,,X - 21661
X - 21729,46898,,,butyrate/isobutyrate (4:0),,,,87.0453,,LC/MS Neg,,1024.0,Short Chain Fatty Acid,Lipid,X - 21729
X - 21736,46905,,,X - 21736,,,,183.13916,,LC/MS Neg,,3345.0,,,X - 21736
X - 21737,46906,,,X - 21737,,,,245.01273999999998,,LC/MS Neg,,3461.0,,,X - 21737
X - 21742,46911,,,X - 21742,,,,204.08193,,LC/MS Neg,,4170.0,,,X - 21742
X - 21752,46923,,,X - 21752,,,,621.33067,,LC/MS Neg,,5090.0,,,X - 21752
X - 21792,46968,,,decadienedioic acid (C10:2-DC)**,,,,197.08265,,LC/MS Neg,,1290.0,"Fatty Acid, Dicarboxylate",Lipid,X - 21792
X - 21796,46972,,,X - 21796,,,,138.05655,,LC/MS Neg,,1625.0,,,X - 21796
X - 21803,46980,,,X - 21803,,,,212.00286,,LC/MS Neg,,2035.0,,,X - 21803
X - 21807,46984,,,X - 21807,,,,233.01352999999997,,LC/MS Neg,,2335.0,,,X - 21807
X - 21815,46992,,,X - 21815,,,,279.09962,,LC/MS Neg,,2620.0,,,X - 21815
X - 21816,46993,,,X - 21816,,,,113.0976,,LC/MS Neg,,2655.0,,,X - 21816
X - 21821,46998,,,X - 21821,,,,243.0783,,LC/MS Neg,,2930.0,,,X - 21821
X - 21829,47006,,,X - 21829,,,,245.14021,,LC/MS Neg,,3440.0,,,X - 21829
X - 21834,47011,,,X - 21834,,,,229.01841000000002,,LC/MS Neg,,3720.0,,,X - 21834
X - 21838,47015,,,X - 21838,,,,403.10514,,LC/MS Neg,,3910.0,,,X - 21838
X - 21839,47016,,,X - 21839,,,,452.19437,,LC/MS Neg,,3925.0,,,X - 21839
X - 21842,47019,,,X - 21842,,,,277.02189,,LC/MS Neg,,3990.0,,,X - 21842
X - 21845,47022,,,X - 21845,,,,356.11879,,LC/MS Neg,,4085.0,,,X - 21845
X - 21851,47028,,,X - 21851,,,,509.27700999999996,,LC/MS Neg,,4440.0,,,X - 21851
X - 22143,47389,,,X - 22143,,,,216.08808,,LC/MS Neg,,1263.0,,,X - 22143
X - 22162,47417,,,X - 22162,,,,150.05828,,LC/MS Pos Early,,960.0,,,X - 22162
X - 22475,47739,,,X - 22475,,,,286.1279,,LC/MS Pos Early,,2412.0,,,X - 22475
X - 22509,47773,,,X - 22509,,,,473.14626,,LC/MS Neg,,3562.0,,,candidate structure is polyphenol related
X - 22520,47784,,,X - 22520,,,,263.62842,,LC/MS Neg,,4389.0,,,fatty acid conjugate
X - 22716,48018,,,X - 22716,,,,464.30223,,LC/MS Neg,,4722.0,,,X - 22716
X - 22764,48067,,,"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",,,,197.15521,,LC/MS Neg,,5263.0,Partially Characterized Molecules,Partially Characterized Molecules,X - 22764
X - 22771,48076,,,X - 22771,,,,160.0441,,LC/MS Neg,,2180.0,,,X - 22771
X - 22775,48080,,,4-chlorobenzoic acid,,,,154.99084,,LC/MS Neg,,2980.0,Chemical,Xenobiotics,X - 22775
X - 22834,48185,,,X - 22834,,,,448.30769000000004,,LC/MS Neg,,5095.0,,,X - 22834
X - 23276,48972,,,X - 23276,,,,329.23326000000003,,LC/MS Neg,,4957.5,,,X - 23276
X - 23291,48989,,,X - 23291,,,,201.02258,,LC/MS Neg,,3478.0,,,X - 23291
X - 23294,48993,,,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",,,,169.12303,,LC/MS Neg,,4856.0,Partially Characterized Molecules,Partially Characterized Molecules,X - 23294
X - 23295,48994,,,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",,,,169.12303,,LC/MS Neg,,4807.0,Partially Characterized Molecules,Partially Characterized Molecules,X - 23295
X - 23297,48996,,,(2 or 3)-decenoate (10:1n8 or n7),,,,169.12304,,LC/MS Neg,,4976.0,Medium Chain Fatty Acid,Lipid,X - 23297
X - 23314,49014,,,ethyl-beta-glucopyranoside,,,,207.08723,,LC/MS Neg,,1578.3,Food Component/Plant,Xenobiotics,X - 23314
X - 23369,49228,,,3-indoleglyoxylic acid,,,,188.03496,,LC/MS Neg,,2150.0,Food Component/Plant,Xenobiotics,X - 23369
X - 23583,49459,,,X - 23583,,,,116.07068999999998,,LC/MS Pos Early,,1112.0,,,X - 23583
X - 23585,49461,,,"N,N-dimethylalanine",,,,118.0863,,LC/MS Pos Early,,1378.0,Alanine and Aspartate Metabolism,Amino Acid,X - 23585
X - 23587,49463,,,X - 23587,,,,132.10181,,LC/MS Pos Early,,1230.0,,,X - 23587
X - 23588,49464,,,X - 23588,,,,403.13402,,LC/MS Pos Early,,1380.0,,,X - 23588
X - 23593,49469,,,X - 23593,,,,191.10232,,LC/MS Pos Early,,1531.0,,,X - 23593
X - 23637,49513,,,X - 23637,,,,235.09197999999998,,LC/MS Pos Early,,1382.0,,,X - 23637
X - 23639,49515,,,X - 23639,,,,134.08104,,LC/MS Pos Early,,1640.0,,,"high priority internally, but don't have a good guess right now"
X - 23644,49521,,,X - 23644,,,,146.08092,,LC/MS Pos Early,,983.0,,,X - 23644
X - 23649,49526,,,3-hydroxypyridine glucuronide,,,,272.07595,,LC/MS Pos Early,,1645.0,Chemical,Xenobiotics,X - 23649
X - 23652,49529,,,X - 23652,,,,171.07608000000002,,LC/MS Pos Early,,1991.0,,,X - 23652
X - 23654,49531,,,X - 23654,,,,116.10707,,LC/MS Pos Early,,2188.0,,,X - 23654
X - 23655,49532,,,X - 23655,,,,110.06021000000001,,LC/MS Pos Early,,2200.0,,,candidate structure is pyridine related
X - 23659,49536,,,X - 23659,,,,143.11768999999998,,LC/MS Pos Early,,2449.0,,,X - 23659
X - 23666,49543,,,X - 23666,,,,159.14892,,LC/MS Pos Early,,2990.0,,,X - 23666
X - 23680,49557,,,X - 23680,,,,338.23199,,LC/MS Pos Late,,1049.0,,,X - 23680
X - 23739,49637,,,X - 23739,,,,262.10286,,LC/MS Pos Early,,1286.0,,,X - 23739
X - 23780,49679,,,X - 23780,,,,144.10171,,LC/MS Pos Early,,2190.0,,,X - 23780
X - 23782,49681,,,X - 23782,,,,349.27317999999997,,LC/MS Pos Late,,1627.0,,,X - 23782
X - 23787,49688,,,X - 23787,,,,383.15307,,LC/MS Neg,,4343.0,,,X - 23787
X - 23974,49883,,,X - 23974,,,,197.11833000000001,,LC/MS Neg,,4995.3,,,X - 23974
X - 23997,52025,,,X - 23997,,,,223.07445,,LC/MS Pos Early,,1634.0,,,X - 23997
X - 24106,52135,,,X - 24106,,,,661.52632,,LC/MS Pos Late,,2172.0,,,X - 24106
X - 24243,52286,,,X - 24243,,,,132.06546,,LC/MS Pos Early,,1003.0,,,candidate structure is piperidine related
X - 24293,52297,,,ethyl alpha-glucopyranoside*,,,,226.1283,,LC/MS Pos Early,,1189.0,Food Component/Plant,Xenobiotics,X - 24293
X - 24295,52483,,,X - 24295,,,,217.07138999999998,,LC/MS Neg,,1152.0,,,X - 24295
X - 24309,52504,,,X - 24309,,,,321.14799999999997,,LC/MS Neg,,4430.0,,,X - 24309
X - 24328,52524,,,X - 24328,,,,161.08172,,LC/MS Neg,,1361.7,,,X - 24328
X - 24329,52525,,,X - 24329,,,,344.10961000000003,,LC/MS Neg,,1391.0,,,X - 24329
X - 24337,52533,,,X - 24337,,,,239.07856,,LC/MS Neg,,1980.0,,,X - 24337
X - 24348,52544,,,GlcNAc sulfate conjugate of C21H34O2 steroid**,,,,299.6386,,LC/MS Neg,,4309.0,Partially Characterized Molecules,Partially Characterized Molecules,X - 24348
X - 24352,52548,,,X - 24352,,,,419.22853,,LC/MS Neg,,4453.4,,,X - 24352
X - 24410,52639,,,X - 24410,,,,116.07048,,LC/MS Pos Early,,881.0,,,candidate structure is piperidine related
X - 24411,52640,,,X - 24411,,,,116.07048999999999,,LC/MS Pos Early,,1171.0,,,X - 24411
X - 24422,52636,,,X - 24422,,,,271.0921,,LC/MS Pos Early,,1194.0,,,X - 24422
X - 24425,52655,,,X - 24425,,,,130.09738000000002,,LC/MS Pos Early,,2378.0,,,X - 24425
X - 24432,52662,,,X - 24432,,,,210.06055,,LC/MS Pos Early,,618.0,,,X - 24432
X - 24435,52665,,,X - 24435,,,,465.30368,,LC/MS Neg,,6625.0,,,X - 24435
X - 24455,52772,,,X - 24455,,,,237.08671,,LC/MS Pos Early,,2641.0,,,X - 24455
X - 24456,52773,,,X - 24456,,,,237.08664,,LC/MS Pos Early,,2538.0,,,X - 24456
X - 24473,52790,,,X - 24473,,,,146.08109,,LC/MS Pos Early,,1709.0,,,X - 24473
X - 24475,52792,,,X - 24475,,,,146.08114,,LC/MS Pos Early,,1258.0,,,X - 24475
X - 24498,52817,,,4-vinylguaiacol glucuronide,,,,325.0924,,LC/MS Neg,,3039.0,Food Component/Plant,Xenobiotics,X - 24498
X - 24512,52833,,,X - 24512,,,,190.08203,,LC/MS Pos Early,,1025.0,,,X - 24512
X - 24518,52839,,,X - 24518,,,,204.13400000000001,,LC/MS Pos Early,,2329.0,,,X - 24518
X - 24519,52840,,,X - 24519,,,,208.06361,,LC/MS Pos Early,,2458.0,,,X - 24519
X - 24527,52848,,,glutamine conjugate of C6H10O2 (1)*,,,,243.13366000000002,,LC/MS Pos Early,,2221.0,Partially Characterized Molecules,Partially Characterized Molecules,X - 24527
X - 24542,52863,,,vanillic acid glycine,,,,224.05664,,LC/MS Neg,,1674.0,Food Component/Plant,Xenobiotics,X - 24542
X - 24544,52865,,,X - 24544,,,,411.18397999999996,,LC/MS Neg,,4448.0,,,X - 24544
X - 24546,52867,,,X - 24546,,,,231.05085,,LC/MS Neg,,3289.0,,,X - 24546
X - 24549,52870,,,X - 24549,,,,202.05113,,LC/MS Neg,,2610.0,,,X - 24549
X - 24550,52871,,,"PEG-glycoside, fragment 07*",,,,471.24499000000003,,LC/MS Neg,,2870.0,Chemical,Xenobiotics,X - 24550
X - 24551,52872,,,"PEG-glucuronide, fragment 04*",,,,353.14578,,LC/MS Neg,,1695.0,Chemical,Xenobiotics,X - 24551
X - 24552,52873,,,"PEG-glycoside, fragment 05*",,,,383.19272,,LC/MS Neg,,2531.0,Chemical,Xenobiotics,X - 24552
X - 24554,52875,,,"PEG-glucuronide, fragment 07*",,,,485.22464,,LC/MS Neg,,2301.0,Chemical,Xenobiotics,X - 24554
X - 24555,52876,,,"PEG-glycoside, fragment 04*",,,,339.1663,,LC/MS Neg,,2306.0,Chemical,Xenobiotics,X - 24555
X - 24556,52877,,,X - 24556,,,,283.11906,,LC/MS Neg,,2318.0,,,X - 24556
X - 24557,52878,,,"PEG-glucuronide, fragment 06*",,,,441.19800000000004,,LC/MS Neg,,2111.0,Chemical,Xenobiotics,X - 24557
X - 24558,52879,,,"PEG-glycoside, fragment 06*",,,,427.21865999999994,,LC/MS Neg,,2713.0,Chemical,Xenobiotics,X - 24558
X - 24560,52881,,,"PEG-glycoside, fragment 08*",,,,515.2711,,LC/MS Neg,,3012.0,Chemical,Xenobiotics,X - 24560
X - 24571,52892,,,X - 24571,,,,303.14537,,LC/MS Neg,,4625.0,,,X - 24571
X - 24588,52909,,,X - 24588,,,,485.16715,,LC/MS Neg,,2350.0,,,X - 24588
X - 24637,53065,,,X - 24637,,,,262.01337,,LC/MS Neg,,2141.8,,,X - 24637
X - 24655,53083,,,genistein sulfate,,,,349.00197000000003,,LC/MS Neg,,3598.9,Food Component/Plant,Xenobiotics,X - 24655
X - 24686,53114,,,X - 24686,,,,224.11261000000002,,LC/MS Pos Early,,1876.0,,,X - 24686
X - 24693,53121,,,histidine betaine (hercynine)*,,,,198.12354,,LC/MS Pos Early,,2149.5,Food Component/Plant,Xenobiotics,X - 24693
X - 24699,53127,,,"N,N-dimethyl-pro-pro",,,,241.15436,,LC/MS Pos Early,,2402.3,Modified Peptides,Peptide,X - 24699
X - 24706,53134,,,daidzein glucuronide*,,,,429.08227999999997,,LC/MS Neg,,2587.0,Food Component/Plant,Xenobiotics,X - 24706
X - 24728,53157,,,X - 24728,,,,238.03761,,LC/MS Pos Early,,1431.0,,,X - 24728
X - 24736,53172,,,X - 24736,,,,189.13451,,LC/MS Pos Early,,2821.0,,,X - 24736
X - 24747,53266,,,X - 24747,,,,321.14689,,LC/MS Neg,,4360.0,,,X - 24747
X - 24748,53267,,,X - 24748,,,,321.14693,,LC/MS Neg,,4596.0,,,X - 24748
X - 24757,54695,,,X - 24757,,,,180.06646999999998,,LC/MS Neg,,2372.7,,,X - 24757
X - 24760,54698,,,X - 24760,,,,136.49748,,LC/MS Neg,,1166.7,,,X - 24760
X - 24765,54703,,,X - 24765,,,,83.02204,,LC/MS Pos Early,,1800.0,,,X - 24765
X - 24801,54829,,,X - 24801,,,,178.1073,,LC/MS Pos Early,,1733.0,,,X - 24801
X - 24809,54837,,,"N2-acetyl,N6,N6-dimethyllysine",,,,217.15455,,LC/MS Pos Early,,2180.0,Lysine Metabolism,Amino Acid,X - 24809
X - 24811,54839,,,X - 24811,,,,228.08646000000002,,LC/MS Pos Early,,2259.0,,,X - 24811
X - 24812,54840,,,X - 24812,,,,230.13861,,LC/MS Pos Early,,2650.0,,,X - 24812
X - 24813,54841,,,X - 24813,,,,202.0484,,LC/MS Neg,,1285.7,,,X - 24813
X - 24831,54859,,,X - 24831,,,,188.07763,,LC/MS Neg,,1410.2,,,X - 24831
X - 24832,54860,,,X - 24832,,,,188.07756,,LC/MS Neg,,1481.8,,,X - 24832
X - 24849,54877,,,"bilirubin degradation product, C17H18N2O4 (1)**",,,,313.11927000000003,,LC/MS Neg,,4611.0,Partially Characterized Molecules,Partially Characterized Molecules,X - 24849
X - 24932,57403,,,X - 24932,,,,318.129,,LC/MS Pos Early,,2323.0,,,X - 24932
X - 24947,57714,,,X - 24947,,,,387.18476,,LC/MS Neg,,4518.0,,,X - 24947
X - 24948,57715,,,pregnenetriol sulfate*,,,,413.2003,,LC/MS Neg,,4746.0,Pregnenolone Steroids,Lipid,X - 24948
X - 24949,57716,,,X - 24949,,,,263.20167000000004,,LC/MS Neg,,4973.0,,,X - 24949
X - 24951,57718,,,X - 24951,,,,481.35343,,LC/MS Neg,,5227.0,,,X - 24951
X - 24952,57719,,,X - 24952,,,,413.19697,,LC/MS Neg,,5310.0,,,X - 24952
X - 24972,57756,,,X - 24972,,,,385.16936,,LC/MS Neg,,3880.0,,,X - 24972
X - 24983,57839,,,"N(6),N(6)-dimethyllysine",,,,175.14373999999998,,LC/MS Pos Early,,2833.0,Lysine Metabolism,Amino Acid,X - 24983
X - 25116,61689,,,X - 25116,,,,252.10741000000002,,LC/MS Pos Early,,1331.0,,,X - 25116
100020427,62558,,,1-carboxyethylisoleucine,,,,202.10848000000001,305.0,LC/MS Neg,,2628.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,1-carboxyethylisoleucine
100020425,62559,,,1-carboxyethylleucine,,,,202.10848000000001,269.0,LC/MS Neg,,2663.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,1-carboxyethylleucine
100020419,62566,,,1-carboxyethylphenylalanine,,19276386.0,,236.09283,125.0,LC/MS Neg,,2844.0,Phenylalanine Metabolism,Amino Acid,1-carboxyethylphenylalanine
100020423,62562,,,1-carboxyethylvaline,,,,188.09283,328.0,LC/MS Neg,,2008.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,1-carboxyethylvaline
100002910,62946,,HMDB04988,1-methyl-5-imidazoleacetate,4200-48-0,4954265.0,,141.06586000000001,84.0,LC/MS Pos Early,6451814.0,1989.0,Histidine Metabolism,Amino Acid,1-methyl-5-imidazoleacetate
100001668,61868,,HMDB02331,1-ribosyl-imidazoleacetate*,29605-99-0,4292299.0,C05131,259.09247,85.0,LC/MS Pos Early,5117448.0,2006.0,Histidine Metabolism,Amino Acid,1-ribosyl-imidazoleacetate*
100020373,62885,,,"2,2'-Methylenebis(6-tert-butyl-p-cresol)",119-47-1,8092.0,,339.23295,5071.0,LC/MS Polar,8398.0,703.0,Chemical,Xenobiotics,"2,2'-Methylenebis(6-tert-butyl-p-cresol)"
100020893,62805,,,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",,,,177.0227,352.0,LC/MS Neg,,1156.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*"
100020837,63042,,HMDB13676,"2,6-dihydroxybenzoic acid",303-07-1,8974.0,,153.01933,4846.0,LC/MS Polar,9338.0,729.0,Drug - Topical Agents,Xenobiotics,"2,6-dihydroxybenzoic acid"
100020515,62520,,,2-naphthol sulfate,,67020.0,,223.00705,5008.0,LC/MS Neg,74428.0,3658.0,Chemical,Xenobiotics,2-naphthol sulfate
100020827,62567,,,3-(methylthio)acetaminophen sulfate*,,,,276.00059,4516.0,LC/MS Neg,,2265.0,"Drug - Analgesics, Anesthetics",Xenobiotics,3-(methylthio)acetaminophen sulfate*
100020361,62853,,HMDB00323,3-amino-2-piperidone,1892-22-4,4371576.0,,115.08658999999999,385.0,LC/MS Pos Early,5200225.0,2065.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,3-amino-2-piperidone
100020004,61871,,,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,168762.0,,267.12379,1431.0,LC/MS Neg,194501.0,4000.0,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**
100020219,62863,,HMDB29737,3-formylindole,,9838.0,C08493,144.04548,4064.0,LC/MS Neg,10256.0,3709.0,Food Component/Plant,Xenobiotics,3-formylindole
100020410,62530,,,3-hydroxyhippurate sulfate,,161984.0,,274.00269,3848.0,LC/MS Polar,186339.0,1528.0,Benzoate Metabolism,Xenobiotics,3-hydroxyhippurate sulfate
100020203,62062,,,3-hydroxystachydrine*,,391002.0,,160.09682,4306.0,LC/MS Pos Early,442640.0,1049.0,Food Component/Plant,Xenobiotics,3-hydroxystachydrine*
100001425,61833,,,"5,6-dihydrouridine",5627-05-04 00:00:00,85115.0,,245.07791,3633.0,LC/MS Neg,94312.0,1119.0,"Pyrimidine Metabolism, Uracil containing",Nucleotide,"5,6-dihydrouridine"
100016069,61769,,HMDB13326,5-dodecenoylcarnitine (C12:1),,,,342.26389,1538.0,LC/MS Pos Late,,1135.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,5-dodecenoylcarnitine (C12:1)
100002103,62100,,HMDB01087,5-methylthioribose**,23656-67-9,480.0,,181.05291,351.0,LC/MS Pos Early,494.0,790.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,5-methylthioribose**
100002761,61846,,HMDB02829,androsterone glucuronide,1852-43-3,102793.0,C11135,465.24939000000006,2827.0,LC/MS Neg,114833.0,4953.0,Androgenic Steroids,Lipid,androsterone glucuronide
100002796,62873,,,cis-4-decenoate (10:1n6)*,505-90-8,4471776.0,,169.1234,1242.0,LC/MS Neg,5312351.0,4890.0,Medium Chain Fatty Acid,Lipid,cis-4-decenoate (10:1n6)*
100002466,62103,,HMDB00709,cysteinylglycine disulfide*,70555-24-7,17215992.0,,298.05259,458.0,LC/MS Pos Early,,2547.0,Glutathione Metabolism,Amino Acid,cysteinylglycine disulfide*
100020822,62524,,,dihydrocaffeate sulfate (2),,,,261.00744,4111.0,LC/MS Polar,,1328.0,Food Component/Plant,Xenobiotics,dihydrocaffeate sulfate (2)
100020478,62276,,,dodecadienoate (12:2)*,,,,195.13905,1411.0,LC/MS Neg,,5146.0,"Fatty Acid, Dicarboxylate",Lipid,dodecadienoate (12:2)*
100019972,61864,,,dodecenedioate (C12:1-DC)*,,,,227.12887,1418.0,LC/MS Neg,,2700.0,"Fatty Acid, Dicarboxylate",Lipid,dodecenedioate (C12:1-DC)*
100021105,62923,,,eicosenedioate (C20:1-DC)*,,,,339.25407,1427.0,LC/MS Neg,,5095.0,"Fatty Acid, Dicarboxylate",Lipid,eicosenedioate (C20:1-DC)*
100020902,62809,,,Fibrinopeptide A (2-15)**,,,,653.26621,931.0,LC/MS Polar,,3833.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide A (2-15)**
100020901,62808,,,Fibrinopeptide A (3-15)**,,,,595.75274,932.0,LC/MS Neg,,2419.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide A (3-15)**
100020903,62811,,,Fibrinopeptide A (3-16)**,,,,673.8033,934.0,LC/MS Neg,,2786.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide A (3-16)**
100020904,62810,,,Fibrinopeptide A (4-15)**,,,,552.23673,933.0,LC/MS Neg,,2570.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide A (4-15)**
100020274,62148,,,Fibrinopeptide A (5-16)*,,,,603.79251,935.0,LC/MS Pos Early,,3387.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide A (5-16)*
100020275,62149,,,Fibrinopeptide A (7-16)*,,,,508.7453,936.0,LC/MS Neg,,3258.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide A (7-16)*
100020912,62815,,,Fibrinopeptide B (1-11)**,,,,619.75165,951.0,LC/MS Pos Early,,3071.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide B (1-11)**
100020910,62814,,,Fibrinopeptide B (1-12)**,,,,661.25311,952.0,LC/MS Neg,,2366.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide B (1-12)**
100020908,62813,,,Fibrinopeptide B (1-13)**,,,,696.77166,953.0,LC/MS Neg,,2482.0,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide B (1-13)**
100020241,62104,,,gamma-glutamylcitrulline*,,,,305.14556,512.0,LC/MS Pos Early,,1644.0,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylcitrulline*
100021107,62917,,,glu-gly-asn-val**,,16618843.0,,418.19324,923.0,LC/MS Pos Early,,2675.0,Polypeptide,Peptide,glu-gly-asn-val**
100019990,61881,,,glucuronide of C10H18O2 (1)*,,,,345.1555,5096.0,LC/MS Neg,,2728.0,Partially Characterized Molecules,Partially Characterized Molecules,glucuronide of C10H18O2 (1)*
100020014,61887,,,glucuronide of C10H18O2 (7)*,,,,345.1555,5102.0,LC/MS Neg,,3790.0,Partially Characterized Molecules,Partially Characterized Molecules,glucuronide of C10H18O2 (7)*
100020015,61888,,,glucuronide of C10H18O2 (8)*,,,,345.1555,5103.0,LC/MS Neg,,3865.0,Partially Characterized Molecules,Partially Characterized Molecules,glucuronide of C10H18O2 (8)*
100020254,62146,,,glycine conjugate of C10H14O2 (1)*,,,,222.11356,5132.0,LC/MS Neg,,4335.0,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H14O2 (1)*
100020214,62066,,,glyco-beta-muricholate**,,,,464.30175999999994,2912.0,LC/MS Neg,,4762.0,Primary Bile Acid Metabolism,Lipid,glyco-beta-muricholate**
100019975,61862,,,hexadecenedioate (C16:1-DC)*,,,,283.19147999999996,1419.0,LC/MS Neg,,4380.0,"Fatty Acid, Dicarboxylate",Lipid,hexadecenedioate (C16:1-DC)*
100019794,62277,,,hydroxy-CMPF*,,,,255.08741,1430.0,LC/MS Polar,,2153.0,"Fatty Acid, Dicarboxylate",Lipid,hydroxy-CMPF*
100021123,62959,,,"hydroxy-N6,N6,N6-trimethyllysine*",,,,205.15468,104.0,LC/MS Pos Early,,2759.0,Lysine Metabolism,Amino Acid,"hydroxy-N6,N6,N6-trimethyllysine*"
100020205,62060,,HMDB32332,hydroxyasparagine**,,88149.0,C03124,149.05568,40.0,LC/MS Pos Early,97663.0,1149.0,Alanine and Aspartate Metabolism,Amino Acid,hydroxyasparagine**
100021000,62851,,,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,,,,719.56978,2618.0,LC/MS Pos Late,,2056.0,Sphingomyelins,Lipid,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**
100020217,62947,,,"N,N,N-trimethyl-alanylproline betaine (TMAP)",,,,229.15467,411.0,LC/MS Pos Early,,2470.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
100020842,62819,,,"N,N-dimethyl-5-aminovalerate",,,,146.11756,121.0,LC/MS Pos Early,,2290.0,Lysine Metabolism,Amino Acid,"N,N-dimethyl-5-aminovalerate"
100020204,62059,,HMDB59745,N-acetyl-2-aminooctanoate*,,86248.0,,200.12921,1479.0,LC/MS Neg,95555.0,3943.0,"Fatty Acid, Amino",Lipid,N-acetyl-2-aminooctanoate*
100020487,62309,,,N-acetyl-isoputreanine*,,,,203.13902,429.0,LC/MS Pos Early,,2305.0,Polyamine Metabolism,Amino Acid,N-acetyl-isoputreanine*
100020215,62068,,,N-methylhydroxyproline**,,,,146.08118000000002,404.0,LC/MS Pos Early,,1145.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-methylhydroxyproline**
100006620,61775,,HMDB13288,nonanoylcarnitine (C9),,28533402.0,,302.23259,1535.0,LC/MS Pos Late,,1003.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,nonanoylcarnitine (C9)
100019982,61860,,,octadecadienedioate (C18:2-DC)*,,,,309.20714,1424.0,LC/MS Neg,,4676.0,"Fatty Acid, Dicarboxylate",Lipid,octadecadienedioate (C18:2-DC)*
100019978,61861,,,octadecenedioate (C18:1-DC)*,,,,311.22279,1422.0,LC/MS Neg,,4875.0,"Fatty Acid, Dicarboxylate",Lipid,octadecenedioate (C18:1-DC)*
100005996,61865,,,octadecenedioylcarnitine (C18:1-DC)*,251981-06-3,28639201.0,,456.33197,1561.0,LC/MS Pos Late,,1180.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,octadecenedioylcarnitine (C18:1-DC)*
